split,source,temperature_c,humidity_percent,label_id,label_name
train,boundary,30.988,40.235,1,warning
train,uniform,35.197,30.607,2,critical
train,boundary,23.873,27.198,2,critical
train,uniform,27.785,24.317,2,critical
train,uniform,20.050,23.637,2,critical
train,boundary,29.481,44.044,1,warning
train,uniform,24.458,51.045,0,normal
train,uniform,22.595,67.483,1,warning
train,uniform,15.411,87.072,2,critical
train,uniform,18.884,40.528,2,critical
train,boundary,21.043,68.570,1,warning
train,uniform,19.496,79.011,2,critical
train,uniform,33.007,40.358,2,critical
train,uniform,20.828,94.824,2,critical
train,uniform,34.402,29.685,2,critical
train,boundary,20.083,37.439,1,warning
train,uniform,24.664,84.770,2,critical
train,uniform,19.761,82.155,2,critical
train,uniform,35.790,76.503,2,critical
train,uniform,30.941,57.148,1,warning
train,uniform,35.290,85.460,2,critical
train,uniform,19.546,31.146,2,critical
train,uniform,17.190,25.072,2,critical
train,boundary,22.423,29.653,2,critical
train,uniform,17.186,83.897,2,critical
train,uniform,33.254,68.446,2,critical
train,uniform,32.231,23.868,2,critical
train,boundary,21.527,36.506,1,warning
train,uniform,23.521,27.495,2,critical
train,boundary,22.543,83.677,2,critical
train,boundary,19.949,28.921,2,critical
train,uniform,15.090,38.268,2,critical
train,boundary,20.349,74.926,1,warning
train,uniform,33.297,85.925,2,critical
train,boundary,29.025,78.645,1,warning
train,uniform,33.852,28.745,2,critical
train,boundary,20.401,83.771,2,critical
train,uniform,23.613,47.458,0,normal
train,uniform,35.182,72.195,2,critical
train,uniform,37.776,42.654,2,critical
train,uniform,31.216,37.751,1,warning
train,uniform,32.158,78.671,2,critical
train,uniform,35.109,59.776,2,critical
train,uniform,28.672,79.389,1,warning
train,uniform,33.356,72.141,2,critical
train,uniform,25.752,25.369,2,critical
train,uniform,17.546,74.591,2,critical
train,uniform,18.533,42.594,2,critical
train,uniform,31.146,22.918,2,critical
train,boundary,29.218,40.390,1,warning
train,uniform,32.446,75.310,2,critical
train,uniform,16.295,41.590,2,critical
train,boundary,20.130,38.490,1,warning
train,uniform,27.004,78.142,1,warning
train,boundary,20.258,69.347,1,warning
train,uniform,33.048,81.455,2,critical
train,uniform,34.757,61.037,2,critical
train,boundary,23.433,35.818,1,warning
train,uniform,18.464,62.937,2,critical
train,boundary,29.177,32.538,1,warning
train,uniform,34.908,41.099,2,critical
train,uniform,27.077,39.126,1,warning
train,uniform,33.571,62.285,2,critical
train,uniform,20.250,64.501,1,warning
train,uniform,28.504,25.869,2,critical
train,uniform,33.679,30.042,2,critical
train,boundary,32.012,30.394,2,critical
train,uniform,18.806,53.989,2,critical
train,uniform,29.490,60.078,1,warning
train,uniform,21.753,56.260,1,warning
train,uniform,21.166,63.898,1,warning
train,boundary,20.916,77.983,1,warning
train,uniform,29.544,42.946,1,warning
train,uniform,27.752,60.236,0,normal
train,uniform,17.169,36.335,2,critical
train,uniform,33.447,76.872,2,critical
train,boundary,20.304,79.883,1,warning
train,uniform,19.655,78.796,2,critical
train,uniform,27.021,79.933,1,warning
train,uniform,36.226,47.579,2,critical
train,uniform,30.350,65.393,1,warning
train,uniform,37.065,88.056,2,critical
train,uniform,19.813,58.446,2,critical
train,uniform,22.542,89.092,2,critical
train,uniform,16.333,21.262,2,critical
train,uniform,19.701,33.576,2,critical
train,uniform,34.031,39.286,2,critical
train,uniform,18.215,40.856,2,critical
train,boundary,22.085,39.237,1,warning
train,uniform,19.734,68.638,2,critical
train,boundary,31.741,38.452,1,warning
train,uniform,36.851,28.511,2,critical
train,uniform,15.115,70.152,2,critical
train,uniform,37.933,82.637,2,critical
train,boundary,19.597,41.494,2,critical
train,boundary,32.176,71.971,2,critical
train,uniform,32.223,77.453,2,critical
train,uniform,32.879,88.077,2,critical
train,boundary,18.479,68.502,2,critical
train,boundary,18.567,81.060,2,critical
train,uniform,20.214,94.757,2,critical
train,uniform,22.369,43.602,1,warning
train,boundary,29.488,81.096,2,critical
train,boundary,19.707,29.255,2,critical
train,boundary,19.245,78.074,2,critical
train,boundary,20.471,32.480,1,warning
train,boundary,29.436,30.873,1,warning
train,uniform,17.421,87.673,2,critical
train,boundary,28.867,39.313,1,warning
train,uniform,25.905,46.101,0,normal
train,uniform,31.064,25.646,2,critical
train,boundary,20.473,28.049,2,critical
train,uniform,24.431,88.173,2,critical
train,boundary,29.649,28.399,2,critical
train,boundary,19.788,31.808,2,critical
train,uniform,35.425,37.843,2,critical
train,uniform,23.002,51.255,0,normal
train,boundary,24.243,36.530,1,warning
train,uniform,27.232,78.170,1,warning
train,uniform,36.431,81.026,2,critical
train,boundary,23.035,74.436,1,warning
train,boundary,31.322,27.776,2,critical
train,uniform,21.396,79.301,1,warning
train,boundary,32.308,39.834,2,critical
train,boundary,21.115,29.817,2,critical
train,uniform,21.599,61.223,1,warning
train,uniform,18.903,88.300,2,critical
train,boundary,32.025,39.251,2,critical
train,uniform,19.331,57.348,2,critical
train,boundary,29.143,38.729,1,warning
train,boundary,32.368,32.797,2,critical
train,uniform,22.306,26.051,2,critical
train,boundary,31.174,42.794,1,warning
train,uniform,28.513,33.091,1,warning
train,boundary,19.175,77.617,2,critical
train,uniform,23.865,56.245,0,normal
train,boundary,20.413,27.132,2,critical
train,boundary,19.852,27.945,2,critical
train,boundary,22.740,41.462,1,warning
train,boundary,21.035,28.193,2,critical
train,boundary,19.473,29.238,2,critical
train,uniform,36.894,69.383,2,critical
train,boundary,31.779,66.549,1,warning
train,uniform,18.048,22.337,2,critical
train,uniform,28.758,78.948,1,warning
train,boundary,29.519,39.477,1,warning
train,uniform,18.725,57.905,2,critical
train,uniform,24.033,30.664,1,warning
train,uniform,18.310,33.718,2,critical
train,boundary,23.901,79.733,1,warning
train,boundary,28.317,67.711,0,normal
train,boundary,29.009,35.306,1,warning
train,uniform,16.829,22.354,2,critical
train,uniform,22.969,40.987,1,warning
train,uniform,20.967,69.407,1,warning
train,uniform,30.337,44.690,1,warning
train,boundary,19.863,39.657,2,critical
train,uniform,21.395,68.982,1,warning
train,uniform,22.411,23.155,2,critical
train,uniform,17.064,52.833,2,critical
train,uniform,29.230,40.568,1,warning
train,uniform,20.525,26.326,2,critical
train,uniform,29.102,67.866,1,warning
train,boundary,29.241,31.387,1,warning
train,uniform,30.516,55.590,1,warning
train,boundary,32.483,82.255,2,critical
train,uniform,25.598,49.698,0,normal
train,uniform,33.303,41.508,2,critical
train,uniform,32.503,48.429,2,critical
train,uniform,15.418,91.017,2,critical
train,uniform,29.669,82.054,2,critical
train,uniform,37.799,67.520,2,critical
train,uniform,20.487,86.387,2,critical
train,boundary,20.413,72.414,1,warning
train,boundary,29.096,32.052,1,warning
train,uniform,29.235,38.340,1,warning
train,uniform,24.923,42.456,0,normal
train,uniform,30.912,77.655,1,warning
train,uniform,36.182,76.349,2,critical
train,uniform,26.505,61.892,0,normal
train,boundary,30.105,28.292,2,critical
train,uniform,19.264,49.613,2,critical
train,boundary,19.360,78.889,2,critical
train,boundary,23.935,28.825,2,critical
train,uniform,18.807,79.477,2,critical
train,uniform,36.567,73.207,2,critical
train,boundary,31.864,29.746,2,critical
train,uniform,16.951,44.588,2,critical
train,boundary,23.192,28.212,2,critical
train,uniform,33.343,94.798,2,critical
train,uniform,25.463,62.222,0,normal
train,uniform,28.878,22.991,2,critical
train,boundary,23.612,39.671,1,warning
train,boundary,21.700,30.083,1,warning
train,uniform,18.290,47.413,2,critical
train,uniform,36.655,57.728,2,critical
train,boundary,28.206,68.151,0,normal
train,boundary,21.429,80.106,2,critical
train,uniform,25.186,32.353,1,warning
train,boundary,22.099,41.441,1,warning
train,uniform,28.482,51.555,0,normal
train,boundary,29.216,28.372,2,critical
train,uniform,22.026,57.592,1,warning
train,boundary,19.744,70.809,2,critical
train,boundary,31.768,70.881,1,warning
train,uniform,19.024,31.080,2,critical
train,uniform,29.031,86.576,2,critical
train,uniform,17.804,44.605,2,critical
train,uniform,23.606,44.608,0,normal
train,boundary,33.065,69.134,2,critical
train,boundary,31.823,74.794,1,warning
train,uniform,37.987,27.633,2,critical
train,uniform,31.691,65.577,1,warning
train,uniform,31.201,26.363,2,critical
train,uniform,36.132,53.076,2,critical
train,uniform,29.679,85.879,2,critical
train,uniform,36.343,88.960,2,critical
train,uniform,22.573,28.407,2,critical
train,uniform,16.120,41.773,2,critical
train,uniform,20.289,66.765,1,warning
train,uniform,26.881,89.887,2,critical
train,boundary,28.060,76.730,1,warning
train,uniform,20.615,49.003,1,warning
train,boundary,28.753,37.170,1,warning
train,uniform,18.014,66.502,2,critical
train,uniform,23.262,63.846,0,normal
train,uniform,23.376,43.029,0,normal
train,uniform,17.894,69.148,2,critical
train,boundary,31.419,39.677,1,warning
train,boundary,22.962,39.712,1,warning
train,uniform,35.920,72.834,2,critical
train,uniform,26.429,91.470,2,critical
train,uniform,17.848,53.218,2,critical
train,uniform,29.493,69.002,1,warning
train,uniform,35.509,54.119,2,critical
train,uniform,31.362,36.036,1,warning
train,uniform,27.553,41.845,0,normal
train,uniform,19.108,65.911,2,critical
train,uniform,18.095,62.788,2,critical
train,uniform,16.704,78.052,2,critical
train,uniform,25.922,51.718,0,normal
train,boundary,22.219,69.106,1,warning
train,uniform,30.710,56.263,1,warning
train,boundary,32.736,41.455,2,critical
train,uniform,16.090,53.839,2,critical
train,boundary,32.174,38.839,2,critical
train,boundary,28.439,33.923,1,warning
train,boundary,31.966,32.020,1,warning
train,uniform,28.938,85.923,2,critical
train,boundary,24.427,70.988,1,warning
train,uniform,37.851,93.595,2,critical
train,boundary,28.598,77.918,1,warning
train,uniform,31.997,37.406,1,warning
train,boundary,20.243,79.573,1,warning
train,uniform,35.357,21.479,2,critical
train,boundary,22.598,32.554,1,warning
train,uniform,20.713,60.337,1,warning
train,uniform,18.723,34.392,2,critical
train,uniform,16.526,34.882,2,critical
train,uniform,28.849,70.755,1,warning
train,uniform,29.596,40.862,1,warning
train,uniform,21.560,26.443,2,critical
train,boundary,20.719,79.841,1,warning
train,boundary,29.012,79.717,1,warning
train,uniform,32.139,80.341,2,critical
train,uniform,34.576,62.322,2,critical
train,uniform,24.230,46.830,0,normal
train,uniform,29.543,75.964,1,warning
train,boundary,28.292,72.144,1,warning
train,boundary,20.323,83.246,2,critical
train,boundary,32.193,29.602,2,critical
train,boundary,32.230,30.541,2,critical
train,boundary,32.324,33.399,2,critical
train,boundary,24.215,40.152,0,normal
train,boundary,19.728,39.763,2,critical
train,uniform,30.780,26.510,2,critical
train,boundary,28.448,38.490,1,warning
train,boundary,20.022,83.190,2,critical
train,uniform,21.269,34.534,1,warning
train,uniform,33.924,64.266,2,critical
train,uniform,27.136,82.672,2,critical
train,uniform,27.731,46.630,0,normal
train,boundary,22.915,35.752,1,warning
train,boundary,19.641,30.703,2,critical
train,uniform,36.390,51.134,2,critical
train,boundary,23.189,32.289,1,warning
train,uniform,34.642,35.870,2,critical
train,uniform,37.475,36.570,2,critical
train,uniform,17.142,71.956,2,critical
train,uniform,32.869,31.319,2,critical
train,boundary,28.883,42.815,0,normal
train,uniform,36.707,26.506,2,critical
train,uniform,37.663,46.406,2,critical
train,uniform,22.273,60.691,1,warning
train,uniform,36.382,91.996,2,critical
train,uniform,32.355,85.920,2,critical
train,boundary,29.064,40.415,1,warning
train,uniform,34.945,89.909,2,critical
train,boundary,32.330,41.573,2,critical
train,uniform,26.432,47.628,0,normal
train,uniform,37.036,31.693,2,critical
train,boundary,31.678,40.866,1,warning
train,uniform,16.457,22.922,2,critical
train,boundary,31.367,39.286,1,warning
train,boundary,19.250,72.670,2,critical
train,boundary,19.986,27.176,2,critical
train,uniform,29.136,88.452,2,critical
train,uniform,29.206,26.001,2,critical
train,boundary,32.089,31.107,2,critical
train,boundary,19.605,72.125,2,critical
train,uniform,18.532,51.133,2,critical
train,boundary,29.452,28.225,2,critical
train,uniform,18.709,55.549,2,critical
train,uniform,21.785,36.766,1,warning
train,boundary,29.725,39.074,1,warning
train,uniform,27.006,59.780,0,normal
train,uniform,28.092,30.874,1,warning
train,uniform,16.039,61.979,2,critical
train,boundary,29.317,73.094,1,warning
train,boundary,19.932,70.581,2,critical
train,uniform,35.470,83.890,2,critical
train,uniform,17.763,37.674,2,critical
train,uniform,32.239,32.528,2,critical
train,boundary,28.093,80.304,2,critical
train,uniform,21.657,30.342,1,warning
train,uniform,30.506,70.104,1,warning
train,boundary,22.620,78.943,1,warning
train,uniform,24.999,80.817,2,critical
train,uniform,19.477,80.588,2,critical
train,uniform,18.250,28.507,2,critical
train,uniform,33.856,63.805,2,critical
train,uniform,17.152,88.444,2,critical
train,boundary,29.262,78.081,1,warning
train,boundary,31.989,79.935,1,warning
train,uniform,17.919,62.386,2,critical
train,boundary,20.752,29.978,2,critical
train,boundary,22.036,75.392,1,warning
train,uniform,25.070,28.052,2,critical
train,uniform,20.117,31.753,1,warning
train,uniform,28.436,34.307,1,warning
train,boundary,19.857,78.205,2,critical
train,uniform,15.279,85.160,2,critical
train,boundary,22.449,30.762,1,warning
train,uniform,33.371,36.461,2,critical
train,uniform,37.094,53.327,2,critical
train,uniform,36.008,41.227,2,critical
train,boundary,22.941,78.069,1,warning
train,boundary,31.057,29.413,2,critical
train,uniform,15.497,49.453,2,critical
train,uniform,22.340,63.049,1,warning
train,uniform,31.591,75.971,1,warning
train,uniform,36.917,53.078,2,critical
train,uniform,36.432,33.049,2,critical
train,uniform,21.816,66.508,1,warning
train,uniform,31.741,64.882,1,warning
train,uniform,31.882,72.203,1,warning
train,uniform,24.643,48.413,0,normal
train,boundary,23.208,30.410,1,warning
train,boundary,24.406,39.530,1,warning
train,uniform,37.779,31.568,2,critical
train,uniform,15.100,41.854,2,critical
train,uniform,35.840,93.824,2,critical
train,uniform,22.607,94.181,2,critical
train,boundary,23.402,40.574,0,normal
train,uniform,27.630,51.769,0,normal
train,uniform,36.819,92.702,2,critical
train,uniform,25.670,34.409,1,warning
train,uniform,21.738,22.425,2,critical
train,boundary,23.424,41.025,0,normal
train,uniform,25.267,32.912,1,warning
train,uniform,25.498,65.356,0,normal
train,boundary,19.490,29.303,2,critical
train,uniform,32.390,79.335,2,critical
train,uniform,21.930,44.298,1,warning
train,uniform,24.589,41.517,0,normal
train,uniform,32.768,25.238,2,critical
train,uniform,15.832,40.813,2,critical
train,uniform,20.930,64.242,1,warning
train,uniform,36.406,41.660,2,critical
train,boundary,27.934,78.369,1,warning
train,uniform,19.029,45.246,2,critical
train,uniform,20.630,52.852,1,warning
train,uniform,16.087,73.753,2,critical
train,uniform,28.520,49.119,0,normal
train,uniform,28.591,47.502,0,normal
train,uniform,28.749,86.369,2,critical
train,uniform,25.045,30.513,1,warning
train,boundary,23.969,80.231,2,critical
train,boundary,29.140,37.598,1,warning
train,boundary,30.172,71.561,1,warning
train,uniform,20.236,37.840,1,warning
train,uniform,29.831,24.896,2,critical
train,uniform,20.105,47.647,1,warning
train,uniform,35.076,46.950,2,critical
train,uniform,36.973,52.288,2,critical
train,uniform,25.234,58.204,0,normal
train,boundary,19.426,74.036,2,critical
train,uniform,17.034,48.091,2,critical
train,uniform,15.993,42.969,2,critical
train,boundary,23.656,69.052,0,normal
train,uniform,19.832,31.154,2,critical
train,boundary,19.816,69.607,2,critical
train,uniform,24.530,50.356,0,normal
train,uniform,28.787,24.033,2,critical
train,uniform,35.110,38.778,2,critical
train,uniform,35.202,91.507,2,critical
train,uniform,31.987,73.707,1,warning
train,uniform,29.515,55.887,1,warning
train,uniform,29.546,57.937,1,warning
train,uniform,27.700,61.322,0,normal
train,uniform,27.159,85.934,2,critical
train,uniform,17.187,37.122,2,critical
train,uniform,29.865,37.133,1,warning
train,uniform,19.530,40.290,2,critical
train,boundary,19.203,66.897,2,critical
train,uniform,20.617,20.551,2,critical
train,boundary,28.576,40.849,0,normal
train,boundary,29.953,30.998,1,warning
train,uniform,32.810,29.422,2,critical
train,boundary,20.588,39.307,1,warning
train,boundary,31.670,39.979,1,warning
train,boundary,28.770,31.343,1,warning
train,boundary,31.418,69.493,1,warning
train,uniform,36.919,40.091,2,critical
train,boundary,31.470,30.505,1,warning
train,boundary,24.096,31.864,1,warning
train,boundary,30.989,72.068,1,warning
train,boundary,29.142,80.484,2,critical
train,uniform,33.629,69.868,2,critical
train,uniform,18.668,59.862,2,critical
train,uniform,31.515,46.599,1,warning
train,uniform,36.381,89.764,2,critical
train,boundary,20.868,70.260,1,warning
train,boundary,21.500,67.505,1,warning
train,boundary,28.968,25.358,2,critical
train,uniform,17.849,71.437,2,critical
train,boundary,28.888,29.000,2,critical
train,boundary,23.520,38.560,1,warning
train,uniform,19.648,66.635,2,critical
train,uniform,24.627,31.712,1,warning
train,uniform,21.399,59.586,1,warning
train,boundary,28.518,78.228,1,warning
train,uniform,33.422,34.233,2,critical
train,uniform,21.115,39.195,1,warning
train,uniform,28.574,59.142,0,normal
train,uniform,35.386,33.101,2,critical
train,uniform,32.970,57.591,2,critical
train,uniform,19.476,84.954,2,critical
train,uniform,37.308,33.736,2,critical
train,uniform,23.472,90.796,2,critical
train,uniform,32.923,34.090,2,critical
train,uniform,29.708,67.844,1,warning
train,uniform,18.709,26.763,2,critical
train,uniform,21.723,75.941,1,warning
train,uniform,25.695,65.882,0,normal
train,uniform,20.577,90.828,2,critical
train,uniform,32.532,91.294,2,critical
train,uniform,17.225,71.454,2,critical
train,uniform,23.925,76.924,1,warning
train,boundary,23.500,29.852,2,critical
train,boundary,22.714,81.433,2,critical
train,boundary,32.203,81.467,2,critical
train,uniform,22.814,29.181,2,critical
train,uniform,23.453,92.845,2,critical
train,boundary,20.422,79.049,1,warning
train,uniform,37.881,29.929,2,critical
train,uniform,25.976,36.076,1,warning
train,boundary,19.990,71.307,2,critical
train,boundary,27.075,75.173,1,warning
train,uniform,36.247,40.985,2,critical
train,uniform,36.088,42.130,2,critical
train,boundary,28.902,39.639,1,warning
train,uniform,30.505,45.628,1,warning
train,boundary,23.328,30.878,1,warning
train,uniform,26.982,61.210,0,normal
train,uniform,26.037,73.619,1,warning
train,boundary,32.053,38.411,2,critical
train,boundary,32.847,40.681,2,critical
train,uniform,17.307,73.436,2,critical
train,boundary,22.186,40.158,1,warning
train,boundary,23.172,82.543,2,critical
train,uniform,30.119,86.254,2,critical
train,boundary,20.037,30.174,1,warning
train,uniform,28.655,36.894,1,warning
train,uniform,34.544,81.262,2,critical
train,uniform,16.380,24.973,2,critical
train,uniform,36.373,25.206,2,critical
train,uniform,21.779,43.616,1,warning
train,uniform,24.542,44.931,0,normal
train,boundary,28.632,68.842,0,normal
train,uniform,18.531,23.896,2,critical
train,uniform,18.015,66.277,2,critical
train,uniform,19.322,42.986,2,critical
train,boundary,21.815,79.595,1,warning
train,boundary,32.150,39.203,2,critical
train,boundary,21.695,28.599,2,critical
train,uniform,29.953,44.563,1,warning
train,uniform,28.950,20.919,2,critical
train,boundary,22.748,79.430,1,warning
train,uniform,27.431,88.732,2,critical
train,boundary,31.318,80.001,2,critical
train,uniform,36.918,32.767,2,critical
train,boundary,19.929,79.279,2,critical
train,uniform,24.777,48.019,0,normal
train,uniform,30.238,78.179,1,warning
train,uniform,31.304,20.031,2,critical
train,uniform,28.936,70.133,1,warning
train,uniform,27.409,67.298,0,normal
train,uniform,30.373,25.949,2,critical
train,uniform,22.969,21.059,2,critical
train,uniform,16.464,53.884,2,critical
train,uniform,29.254,52.808,1,warning
train,uniform,34.381,80.303,2,critical
train,boundary,31.268,85.148,2,critical
train,uniform,28.675,34.504,1,warning
train,uniform,21.941,88.455,2,critical
train,boundary,21.733,27.582,2,critical
train,boundary,19.870,40.919,2,critical
train,uniform,35.393,58.532,2,critical
train,boundary,29.821,39.750,1,warning
train,uniform,36.062,33.636,2,critical
train,uniform,23.588,76.582,1,warning
train,boundary,20.966,38.552,1,warning
train,uniform,20.974,32.020,1,warning
train,uniform,20.207,64.594,1,warning
train,uniform,20.675,53.158,1,warning
train,boundary,19.683,81.679,2,critical
train,uniform,32.590,44.122,2,critical
train,boundary,19.670,30.152,2,critical
train,boundary,31.991,71.664,1,warning
train,uniform,27.265,38.818,1,warning
train,uniform,29.581,89.322,2,critical
train,uniform,37.995,40.074,2,critical
train,uniform,24.277,25.527,2,critical
train,boundary,21.296,68.926,1,warning
train,boundary,31.672,79.444,1,warning
train,boundary,32.197,83.947,2,critical
train,boundary,22.718,33.322,1,warning
train,uniform,27.134,71.005,1,warning
train,uniform,21.024,81.999,2,critical
train,uniform,29.497,92.472,2,critical
train,boundary,28.635,42.041,0,normal
train,boundary,28.842,77.585,1,warning
train,uniform,30.002,60.639,1,warning
train,boundary,18.628,31.338,2,critical
train,uniform,19.315,70.693,2,critical
train,uniform,19.423,52.932,2,critical
train,uniform,18.473,86.117,2,critical
train,uniform,34.596,79.432,2,critical
train,uniform,36.504,91.253,2,critical
train,uniform,29.653,80.291,2,critical
train,uniform,35.863,77.975,2,critical
train,uniform,31.944,86.251,2,critical
train,uniform,35.115,52.632,2,critical
train,uniform,27.031,56.068,0,normal
train,uniform,25.416,23.251,2,critical
train,uniform,30.881,71.062,1,warning
train,uniform,33.932,69.460,2,critical
train,uniform,32.679,70.022,2,critical
train,uniform,17.106,72.171,2,critical
train,uniform,33.676,83.199,2,critical
train,uniform,30.008,27.161,2,critical
train,boundary,29.363,39.462,1,warning
train,boundary,31.712,36.252,1,warning
train,boundary,29.661,69.735,1,warning
train,uniform,16.943,31.037,2,critical
train,uniform,24.169,28.957,2,critical
train,boundary,23.337,81.005,2,critical
train,uniform,17.723,41.282,2,critical
train,boundary,22.309,32.680,1,warning
train,boundary,32.209,70.470,2,critical
train,uniform,31.986,61.749,1,warning
train,boundary,19.405,39.460,2,critical
train,boundary,23.136,78.465,1,warning
train,uniform,17.070,38.277,2,critical
train,boundary,29.851,68.918,1,warning
train,boundary,22.316,72.178,1,warning
train,uniform,33.119,29.043,2,critical
train,boundary,28.371,79.025,1,warning
train,uniform,20.855,75.407,1,warning
train,boundary,29.070,79.343,1,warning
train,boundary,30.857,32.379,1,warning
train,uniform,27.749,46.489,0,normal
train,uniform,29.037,65.523,1,warning
train,uniform,17.212,52.443,2,critical
train,uniform,30.959,76.410,1,warning
train,uniform,27.223,31.461,1,warning
train,uniform,30.578,37.720,1,warning
train,boundary,21.211,37.560,1,warning
train,boundary,23.864,30.785,1,warning
train,boundary,31.444,28.986,2,critical
train,uniform,32.073,43.330,2,critical
train,uniform,16.124,94.656,2,critical
train,uniform,31.522,33.483,1,warning
train,boundary,31.330,39.959,1,warning
train,boundary,22.033,70.918,1,warning
train,uniform,16.590,61.222,2,critical
train,boundary,32.093,30.364,2,critical
train,uniform,17.725,78.452,2,critical
train,uniform,17.968,27.936,2,critical
train,uniform,32.039,32.698,2,critical
train,uniform,21.632,80.143,2,critical
train,uniform,21.114,63.880,1,warning
train,uniform,19.784,73.591,2,critical
train,uniform,23.005,36.492,1,warning
train,boundary,31.997,64.158,1,warning
train,uniform,17.738,24.572,2,critical
train,boundary,31.283,68.551,1,warning
train,uniform,25.706,29.876,2,critical
train,boundary,19.679,65.720,2,critical
train,boundary,18.979,42.044,2,critical
train,boundary,21.057,37.116,1,warning
train,boundary,30.010,81.772,2,critical
train,boundary,30.459,38.504,1,warning
train,boundary,20.124,32.814,1,warning
train,uniform,17.730,71.136,2,critical
train,boundary,23.384,28.655,2,critical
train,boundary,33.285,73.485,2,critical
train,boundary,31.958,70.566,1,warning
train,boundary,29.578,28.038,2,critical
train,uniform,20.005,32.825,1,warning
train,boundary,21.833,67.194,1,warning
train,uniform,32.753,58.078,2,critical
train,uniform,19.935,91.976,2,critical
train,uniform,29.908,74.526,1,warning
train,boundary,31.974,68.804,1,warning
train,boundary,28.611,71.285,1,warning
train,uniform,33.810,33.230,2,critical
train,uniform,20.651,84.376,2,critical
train,uniform,36.271,59.650,2,critical
train,boundary,28.019,67.705,0,normal
train,uniform,32.591,81.209,2,critical
train,uniform,37.414,24.881,2,critical
train,boundary,32.754,31.580,2,critical
train,uniform,32.444,43.499,2,critical
train,boundary,32.192,40.054,2,critical
train,boundary,29.851,81.821,2,critical
train,boundary,21.610,71.417,1,warning
train,boundary,31.449,41.561,1,warning
train,boundary,31.122,40.851,1,warning
train,uniform,25.993,85.598,2,critical
train,boundary,28.301,42.108,0,normal
train,boundary,23.222,29.039,2,critical
train,uniform,24.804,69.657,0,normal
train,uniform,36.847,52.020,2,critical
train,uniform,20.445,82.874,2,critical
train,uniform,16.354,54.778,2,critical
train,uniform,19.358,51.029,2,critical
train,uniform,21.948,68.683,1,warning
train,boundary,22.240,28.723,2,critical
train,uniform,23.549,36.508,1,warning
train,boundary,28.337,71.306,1,warning
train,uniform,23.600,53.996,0,normal
train,boundary,18.730,80.796,2,critical
train,uniform,15.715,74.855,2,critical
train,boundary,20.884,31.531,1,warning
train,uniform,37.071,83.414,2,critical
train,uniform,23.427,88.918,2,critical
train,uniform,32.125,38.845,2,critical
train,boundary,32.154,36.874,2,critical
train,uniform,22.417,80.772,2,critical
train,uniform,26.688,30.671,1,warning
train,boundary,19.640,36.258,2,critical
train,uniform,27.588,46.250,0,normal
train,uniform,21.840,64.846,1,warning
train,uniform,18.694,61.307,2,critical
train,uniform,21.326,68.260,1,warning
train,uniform,34.651,29.886,2,critical
train,uniform,28.083,32.629,1,warning
train,boundary,31.435,78.082,1,warning
train,boundary,29.484,70.553,1,warning
train,uniform,32.728,71.460,2,critical
train,uniform,31.963,67.626,1,warning
train,boundary,28.989,70.228,1,warning
train,uniform,17.945,57.174,2,critical
train,uniform,23.863,31.299,1,warning
train,boundary,23.012,29.088,2,critical
train,uniform,35.542,72.166,2,critical
train,uniform,36.924,21.455,2,critical
train,uniform,24.072,63.606,0,normal
train,uniform,25.640,77.920,1,warning
train,boundary,23.698,39.214,1,warning
train,uniform,24.383,55.028,0,normal
train,boundary,31.858,68.303,1,warning
train,boundary,32.803,39.816,2,critical
train,boundary,23.631,31.040,1,warning
train,boundary,23.499,81.175,2,critical
train,uniform,20.921,58.403,1,warning
train,boundary,28.869,80.836,2,critical
train,uniform,16.943,31.583,2,critical
train,boundary,23.586,31.946,1,warning
train,boundary,22.740,68.736,1,warning
train,uniform,37.563,54.557,2,critical
train,uniform,22.540,82.117,2,critical
train,uniform,19.658,54.888,2,critical
train,boundary,22.357,35.984,1,warning
train,uniform,37.326,76.994,2,critical
train,uniform,18.244,84.400,2,critical
train,uniform,29.039,65.821,1,warning
train,boundary,31.912,69.253,1,warning
train,uniform,33.547,63.682,2,critical
train,boundary,23.099,28.042,2,critical
train,uniform,20.720,48.398,1,warning
train,boundary,22.349,71.459,1,warning
train,uniform,27.361,68.878,0,normal
train,uniform,30.585,60.960,1,warning
train,uniform,28.620,62.790,0,normal
train,uniform,35.542,71.803,2,critical
train,uniform,31.740,55.554,1,warning
train,uniform,32.269,83.454,2,critical
train,uniform,26.999,32.637,1,warning
train,boundary,32.034,40.525,2,critical
train,uniform,37.305,62.139,2,critical
train,uniform,34.936,69.957,2,critical
train,uniform,16.922,80.337,2,critical
train,uniform,33.176,47.029,2,critical
train,boundary,32.817,38.377,2,critical
train,uniform,22.630,57.491,1,warning
train,uniform,20.398,46.267,1,warning
train,uniform,17.415,89.974,2,critical
train,boundary,29.089,32.385,1,warning
train,boundary,31.698,76.326,1,warning
train,boundary,24.056,39.557,1,warning
train,boundary,22.045,29.175,2,critical
train,boundary,22.689,84.705,2,critical
train,uniform,17.468,22.619,2,critical
train,uniform,25.774,42.128,0,normal
train,uniform,35.631,69.749,2,critical
train,uniform,30.709,27.291,2,critical
train,boundary,27.986,29.793,2,critical
train,boundary,28.518,70.239,1,warning
train,uniform,34.844,34.316,2,critical
train,uniform,30.386,34.079,1,warning
train,uniform,34.989,22.654,2,critical
train,uniform,37.667,60.376,2,critical
